Id,Name,CourseCatalogId,IsOurs
997720b6-e680-479d-859a-e0c8eca61c21,fundamentals,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8a138518-3170-44e1-af26-cb4baae25c3a,GHS,b1670146-674a-4730-9e9d-d7d29ba52385,YES
903bb0fe-fa00-480b-a425-ab6995d27952,Global harmonized system,b1670146-674a-4730-9e9d-d7d29ba52385,YES
499442fa-b764-4552-a1af-383d8230c163,Goal-setting,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e083e9cd-5efa-4aa8-a042-165227b80ec0,Goals,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
d4df13e5-19d9-4c42-9df8-45125e5f38f4,guarding,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d1f1a295-f963-458f-9b7b-adc5eea9c077,guardrail,b1670146-674a-4730-9e9d-d7d29ba52385,YES
0670ccd2-db24-4a0d-9f44-974631b0b11d,Handoffs,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7b87475c-dd16-44d2-af2c-62e2f4d6bf69,handover,b1670146-674a-4730-9e9d-d7d29ba52385,YES
721ca897-4753-4dd1-8480-d76e72cef4b9,handrail,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e55d0c6b-f941-4b24-a49a-58c9cccea8fc,harness,b1670146-674a-4730-9e9d-d7d29ba52385,YES
da912773-5a8d-478d-aa84-4cef228c3cf9,hazard,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f630a60b-f439-4b7d-97bf-b36eafc96537,hazard communication,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1bf5265e-5891-4204-9368-6b93f0ed9fd8,hazard control,b1670146-674a-4730-9e9d-d7d29ba52385,YES
fbd3d51f-5116-4e2d-bff1-e9fbb8c7fd6b,Hazard Elimination,b1670146-674a-4730-9e9d-d7d29ba52385,YES
da46f2d8-e3e4-4982-9e8c-c01e7ca03f8f,hazard identification,b1670146-674a-4730-9e9d-d7d29ba52385,YES
4f22f73d-2f0a-40df-b5b8-b12d4f0d3392,hazard statement,b1670146-674a-4730-9e9d-d7d29ba52385,YES
3561cc0d-29f6-4320-bdb1-86a694a7c51f,hazardous atmosphere,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d106fe6f-6eb6-4831-8a32-cac854957a70,hazardous energy,b1670146-674a-4730-9e9d-d7d29ba52385,YES
474b14f1-5711-40fc-b475-7af9e315bef4,health hazard,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7c1d430c-203f-410d-b015-f7bc099ceffb,hide tabs,b1670146-674a-4730-9e9d-d7d29ba52385,YES
83a3d7d2-e897-46c0-a0ca-8f8078661cd4,hoisting,b1670146-674a-4730-9e9d-d7d29ba52385,YES
fad92bd6-f615-46c8-82e8-a237220cad0a,honesty,b1670146-674a-4730-9e9d-d7d29ba52385,YES
da16a906-8cff-4eed-8cb0-d068dc87581b,hours per unit,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1c97233e-c636-4064-b410-fa2713028784,housekeeping,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e686523e-37b8-4571-949a-1fc02e079779,HR,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
dfb70cc7-2ec1-475f-b518-4ddaa6f94f10,identification,b1670146-674a-4730-9e9d-d7d29ba52385,YES
4a02d82b-83d3-4e15-97fa-9e818004be35,IDLH,b1670146-674a-4730-9e9d-d7d29ba52385,YES
86e98d8a-3acc-4bdb-9809-2b3b6ea18217,Improvement,b1670146-674a-4730-9e9d-d7d29ba52385,YES
88024f51-3d17-4520-9251-10cb57c8f2e2,incident energy,b1670146-674a-4730-9e9d-d7d29ba52385,YES
58f13095-0efc-4f8d-b07a-f30f7ca485ea,Industry Change,b1670146-674a-4730-9e9d-d7d29ba52385,YES
71ae7fcd-9d17-484d-85a3-92875248497a,Inspection,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c2ede249-5c41-4e86-8a58-b3f877bded61,insulated tools,b1670146-674a-4730-9e9d-d7d29ba52385,YES
58b40625-9252-4cbc-a81c-4b7d42f2f4be,Integrity,b1670146-674a-4730-9e9d-d7d29ba52385,YES
134f179e-00ef-4203-bac5-19d69c814d6c,intrinsic,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f0c0f8a0-beb1-4bba-886d-3e126211f9f6,Invoices,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
0b527ca0-6eec-48da-af33-cbe2c5444a72,isolation,b1670146-674a-4730-9e9d-d7d29ba52385,YES
407b2b9b-7b53-4e7f-bb0a-753bbe619ea1,issue,b1670146-674a-4730-9e9d-d7d29ba52385,YES
14090492-0096-4827-b9f5-a163848eedc6,job analysis,b1670146-674a-4730-9e9d-d7d29ba52385,YES
41e65443-e447-434d-90ae-06cc97724e99,job info,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c439575a-4716-4663-b948-42af01bbf677,job plan,b1670146-674a-4730-9e9d-d7d29ba52385,YES
410c47d7-fe23-45c9-88ff-b4c8c68b3a18,Job Plan,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
390af392-d7b8-47eb-9e2d-ce893ced84b4,Job Plan,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
74f28dac-3819-479e-bc37-817f812ec3c2,job satisfaction,b1670146-674a-4730-9e9d-d7d29ba52385,YES
ead07c28-cb23-4efb-b8a9-1d8a38e8d61e,job structure,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b86e9f5f-e48f-4771-84c0-d85d960be743,Jobsite,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
55bb1fa7-6136-487d-8b49-f653f2747f4d,jobsite efficiency,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f7e19525-a7b6-480a-bf52-41ebe5494ad2,just-in-time,b1670146-674a-4730-9e9d-d7d29ba52385,YES
27427efb-6fb2-4b17-86b5-2e4c35d475ef,Kaizen,b1670146-674a-4730-9e9d-d7d29ba52385,YES
17ff5daa-f0ab-4e51-adf2-dcdbd1d6136f,kickoff,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7d9e4503-4694-41eb-af6b-057860a46f43,Knowledge,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
9091559f-9bb1-42d7-ad30-cd9cb4d3f504,label,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7c31f95f-3f93-496d-b825-c726d591f685,"label,",b1670146-674a-4730-9e9d-d7d29ba52385,YES
8b9c19e0-55f8-4b43-a56f-8553ff14a70b,Labor,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
e82562de-57da-40f5-8b99-b4669779515a,labor,b1670146-674a-4730-9e9d-d7d29ba52385,YES
4fcd4325-e6b3-402b-8514-7c60b3112625,labor projection,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8378a15c-6863-4a4b-8f72-3515da431540,ladder,b1670146-674a-4730-9e9d-d7d29ba52385,YES
779ac8c8-5040-41b7-877f-4c8b013d8fbf,ladder safety,b1670146-674a-4730-9e9d-d7d29ba52385,YES
34c738db-352d-429c-9ff0-5f3da96fe6b7,ladders,b1670146-674a-4730-9e9d-d7d29ba52385,YES
036ddfbd-220a-4145-b43e-0d1af908178a,lanyard,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7b4266a2-8ea8-45c7-8dde-1a077f8a0e9e,Leadership,d3c56e4d-aa58-4581-a523-1c39f0d62619,NO
031f5155-0074-451b-9622-4cf2d1ba40c1,Leadership,b1670146-674a-4730-9e9d-d7d29ba52385,YES
23b3989e-b2c7-455d-8df1-879045240dc3,Leadership,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
1afa2924-3f77-4b34-b490-f4c5ec24c179,Leadership Basics,b1670146-674a-4730-9e9d-d7d29ba52385,YES
6b019990-39d3-4634-bee3-f56a97b088f5,leadership roles,b1670146-674a-4730-9e9d-d7d29ba52385,YES
357766bf-d213-45ef-bef4-6af1d12e57f2,Lean,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a2e198dd-9ad6-4cab-93e1-4ce5095937a4,Lean Adoption,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a683bd3a-71de-4e8c-809e-b0d29cda03c9,Lean Construction,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f0d863eb-b97f-47f5-a618-53be19d7d498,Lean Principles ,b1670146-674a-4730-9e9d-d7d29ba52385,YES
fc0b189f-9a67-4631-9aea-86d9360957d7,Lean Skills,b1670146-674a-4730-9e9d-d7d29ba52385,YES
eb8b7010-7c63-4f8a-a62c-c48a00bfb46c,lifecycle,b1670146-674a-4730-9e9d-d7d29ba52385,YES
13ea4452-6073-4aab-a212-031abcdd0745,limited,b1670146-674a-4730-9e9d-d7d29ba52385,YES
6c6a70e2-d6c7-48c4-96d7-d06eb79882bf,Listening,b1670146-674a-4730-9e9d-d7d29ba52385,YES
542c8cb2-0198-4dd7-87ef-e7307a194f20,load,b1670146-674a-4730-9e9d-d7d29ba52385,YES
2ef31c21-dfa3-45dc-b52f-ad03654969f7,lockout,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e53e49a5-148b-478f-aa6d-0bd506237656,logistics,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d1b8cabf-0699-4e2c-83aa-5177e6faa1ca,Lookahead,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
d9827153-cdf2-4ae6-a157-c06f06e28895,LOTO,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d12527ba-cdfe-46a0-b71a-74579c3dc711,Lump Sum,b1670146-674a-4730-9e9d-d7d29ba52385,YES
26ce2841-ef49-429a-b507-1db0469d0451,maintenance,b1670146-674a-4730-9e9d-d7d29ba52385,YES
68e74b15-e5a8-4162-85de-ac6028a81e0d,Manpower,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
ada51f27-83fd-4700-9413-d48093e9205c,Material Handling,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
ffcf3cd8-74fc-41dc-a850-d2819bb8709a,Materials,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
387771b5-4e00-4b6c-bb37-85f21b5b625f,materials handling,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b401bdcb-0396-4d07-a21a-98c710ed4a2a,Meaningful Work,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a23ac9e7-271d-4bd2-abc3-3a6693eebc48,mechanical hazard,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c8125b32-6017-43a0-a7ea-157567a013d0,Meeting Minutes,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
04c8c983-bf94-4cf3-8b9b-fcde077d15da,meetings,b1670146-674a-4730-9e9d-d7d29ba52385,YES
0ecb8daf-b7ce-4a29-802e-77c1cf756eb7,Mentoring,b1670146-674a-4730-9e9d-d7d29ba52385,YES
325adb46-5cf6-4be9-8e77-e71ef3ee78f0,Mentoring,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
3576c728-85ad-4949-adc0-ac9d434aff4d,Micro-Learning,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
8bec52fc-3a56-4786-bbbd-dabbb77ae176,Mission,b1670146-674a-4730-9e9d-d7d29ba52385,YES
5cc7ea6d-72a0-4ed7-b467-97774d793438,Mission-Focused,b1670146-674a-4730-9e9d-d7d29ba52385,YES
4dd510e3-48ac-4455-a008-8c5809b4cde6,monitoring,b1670146-674a-4730-9e9d-d7d29ba52385,YES
275c1697-f366-4a37-86a0-9f55a4f12a85,morale,b1670146-674a-4730-9e9d-d7d29ba52385,YES
47a33da3-5637-4254-a32d-65bc708702ee,Motivation,b1670146-674a-4730-9e9d-d7d29ba52385,YES
2e60d753-8a95-463d-b014-d9dcf082cf81,Motivation,d3c56e4d-aa58-4581-a523-1c39f0d62619,NO
086bba8e-3b5c-4aa4-ac44-357d2c38154e,mud sill,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b460ec01-ca3a-49cd-bf8d-05738e6d7b7f,multitasking,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c7eed943-ed68-49f4-a246-e8c9e9fa6dd5,Naming Standards,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
00c7cb9b-a823-493d-9ad7-fc5fb389c5ef,Negotiation,b1670146-674a-4730-9e9d-d7d29ba52385,YES
059689f7-a5be-4068-859c-410754a255be,net,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9e637d1b-c6d5-4847-92d5-d319a2a31187,nets,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c72eab67-c787-401f-ae10-bc2cceef0338,NFPA 70E,b1670146-674a-4730-9e9d-d7d29ba52385,YES
23118619-49f1-44e9-b56d-038dd4ebf278,notification,b1670146-674a-4730-9e9d-d7d29ba52385,YES
96e186f5-64f9-4bc1-8f70-a4e1013240d5,occupational safety,b1670146-674a-4730-9e9d-d7d29ba52385,YES
6731c37c-eeb1-4409-9db2-d010c84ac007,Office,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7d9f8c96-e2ba-4700-8750-3bc463f8bb36,openings,b1670146-674a-4730-9e9d-d7d29ba52385,YES
75135589-1504-4a14-8145-90bf3f188a70,Organization,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
48290a05-9136-4cc8-8d62-0e4454460e10,organizational chart,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1a75b8b5-3df2-44d4-a49a-70b501f1e6d9,OSHA,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
a617c19f-ad6a-4315-8deb-8ed28395ebf1,OSHA,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8c0c0119-98f3-4ded-8526-f737c9b50c73,Outlook,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1e021b0c-cb21-4136-b77d-f0fa72647d8d,"oversight & supervision,",b1670146-674a-4730-9e9d-d7d29ba52385,YES
f9e2aa24-1338-4638-b1a6-a208fba6d66f,Ownership,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b3d48d56-122e-45da-b210-ed699fd9b01e,partnership,b1670146-674a-4730-9e9d-d7d29ba52385,YES
741391b4-04b1-4c57-93dc-37f1daba38ff,Payroll,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
7cb5e3b2-c7f4-4cfa-8c49-43b9bdff300b,PDCA,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
08726dd9-45a6-476f-b1bf-65d0b5861100,PDF,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
07526aab-0f7a-4268-a44a-a751fcbc6e77,performance,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b99cd1e5-0086-4ddd-8cde-da4521e41dd5,Performance,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
a292eb56-dca4-4d73-97c0-1bd808167013,performance management,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b6c5cb5d-dc43-4551-8583-c2b6bf0615a3,permit,b1670146-674a-4730-9e9d-d7d29ba52385,YES
6fb741be-d72a-4fe0-a8e0-6480a78ac900,permit-required,b1670146-674a-4730-9e9d-d7d29ba52385,YES
45544a91-26e4-4cb4-b59f-db078cfe7ff0,permits,b1670146-674a-4730-9e9d-d7d29ba52385,YES
0491c58a-06d2-4033-a213-f2e9b56e2b8a,Personal Development,b1670146-674a-4730-9e9d-d7d29ba52385,YES
98eee124-b2de-44bb-9a9d-c17968a6d2f8,Personal Protection,b1670146-674a-4730-9e9d-d7d29ba52385,YES
4b4f462b-6d8f-42c0-8053-71c740e24fa0,PFAS,b1670146-674a-4730-9e9d-d7d29ba52385,YES
5f9e574c-910c-4f2c-bd56-c8edb61c2d66,physical hazard,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9952129e-a565-480f-a4af-ea93d64f3056,pictogram,b1670146-674a-4730-9e9d-d7d29ba52385,YES
dc3abe77-fc4d-4bae-b203-89b256cd0777,plank,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f2eabee4-fd9b-43b6-966a-0ec2e831ef08,Planning,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
d55d216f-6e3c-4f8f-9dbb-37b091bac61e,Planning,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b480a9ac-a769-47e2-9942-63e5f7535e45,Planning,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
626f7374-01c2-4939-b31b-d2a3b0d178ad,platform,b1670146-674a-4730-9e9d-d7d29ba52385,YES
8b690ab4-9de8-4203-9022-284fc37e0ab9,policy,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7ff89688-ad1a-4c5b-8dcf-28f4510cbdbf,Policy,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
3f49f835-9602-4442-a6fa-fe325b14a2b8,Positive Mindset,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d2dd247e-860a-4a9e-89d1-d6b941fcbc02,ppe,b1670146-674a-4730-9e9d-d7d29ba52385,YES
bda31979-ddce-43b8-9752-a7e160fed559,pre-planning,b1670146-674a-4730-9e9d-d7d29ba52385,YES
137eedbd-3360-42bd-8a05-7bf0d8539940,pre-task,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9de498e5-e18b-40e4-960f-849c18e230ae,pre-task forms,b1670146-674a-4730-9e9d-d7d29ba52385,YES
41a3e8dd-5b4a-48d4-a3b3-41229a00b58b,precautionary statement,b1670146-674a-4730-9e9d-d7d29ba52385,YES
59cb59c9-bee2-44fb-a51a-d47ba3e89627,Preparedness,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
30180bdf-329a-421b-95a3-c2254d9623e9,Prevention,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d475e9aa-356f-4a67-8b0c-594af2138d7b,Pricing,b1670146-674a-4730-9e9d-d7d29ba52385,YES
044cecda-2119-43b1-a47c-cad05d7f1012,prioritization,b1670146-674a-4730-9e9d-d7d29ba52385,YES
bd42d520-3975-4478-9688-11e038fe173c,Process,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d42a1eb0-162d-4376-ac0a-27ce4b692c85,Process Improvement,b1670146-674a-4730-9e9d-d7d29ba52385,YES
01a623b5-af3d-4d89-8469-a8b8eec7e0cf,ProCore,b1670146-674a-4730-9e9d-d7d29ba52385,YES
ea6c87e5-b28e-4ee0-98b3-711368033c61,ProCore export,b1670146-674a-4730-9e9d-d7d29ba52385,YES
10dc15b0-7451-49d4-9cd3-473f26c29106,Production,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
ee63c475-1341-4246-ab20-5ed1bf9622eb,Production,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
f2dcedd2-3595-49a2-a962-cb6c1f0a6b1f,productivity,b1670146-674a-4730-9e9d-d7d29ba52385,YES
fddb2bd1-70a2-4ffb-8ba3-a2ed7d82f9b0,Professional ,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
1a5966b5-a4f7-4b60-a5d8-55596e8ef220,Professional Development,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
a6145576-2d4c-43dd-a516-c8b90ce03f54,Professional Tone,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
e2eab3b5-dff2-4df1-8730-f0d7ced331fa,program,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1abb896e-1043-4c42-9dc4-93fd2ead61ec,program compliance,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f9c37598-ddc1-474e-84ed-c7b2b85924dd,Progressive Discipline,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1020323a-765b-489a-92c1-0027bf0a2373,project folder,b1670146-674a-4730-9e9d-d7d29ba52385,YES
800e1ffe-ce47-43f6-a094-541efcc231ee,Project History,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
002db0bc-c25e-4e19-8fa5-9ef990df7d21,project management,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1ba14d52-0a29-4c04-8236-b9587aa1198d,Project Performance,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
77033a51-62ee-4a06-813d-3ad572901ee2,project planning,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7bd88447-95aa-42ec-a670-b6e36bb1e5d0,project teams,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9a6efb8d-f3da-4328-afe3-f06e553689f2,Projecting,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
7cdab063-f912-4d73-ab5f-93acd1ad2cda,Projection,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
9273135d-c249-4c20-b0be-d9616f30acce,Projections,070e3f2e-79cc-43ff-b0bb-1952a69cfc08,NO
371d73e4-fd2a-42e5-af9f-5f9e2e8e30b7,punch list,b1670146-674a-4730-9e9d-d7d29ba52385,YES
70fa4c82-3b31-400a-814d-f754053292d5,qualification/selection/evaluation,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d8b09f0c-02e8-4c69-854f-df186da57474,qualified,b1670146-674a-4730-9e9d-d7d29ba52385,YES
3aa1babe-babd-4edf-a066-88428131be4e,qualified person,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a16d5c23-5252-4fca-8100-10aea9be4aba,quality,b1670146-674a-4730-9e9d-d7d29ba52385,YES
cde69e1a-ac84-4ba5-8e93-f7613bd86eb4,Quality,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
e72e4a57-c2ca-467e-969d-52e441b77b2b,Quality Check,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c9a50466-63bc-4148-abc0-1882465a717d,Railings,b1670146-674a-4730-9e9d-d7d29ba52385,YES
86bc0be9-661e-49d9-8f58-fdd6a76c8b26,rails,b1670146-674a-4730-9e9d-d7d29ba52385,YES
99a5094e-2fd1-44af-8853-76eb8cf4a48e,Rapport,b1670146-674a-4730-9e9d-d7d29ba52385,YES
15260bac-fd91-456c-830e-867acf07b841,Re-Cert,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d1701746-777e-46fc-b3a4-6b554b6add66,Recognition,b1670146-674a-4730-9e9d-d7d29ba52385,YES
30aeb785-d90e-4c11-9abd-74d3e76186b3,Record-Keeping,b1670146-674a-4730-9e9d-d7d29ba52385,YES
152d18e1-3ac3-40f9-bd66-c146f11eff15,Recordkeeping,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
3eb5b468-bbef-480e-b50c-bf1f5c62a115,red master lock,b1670146-674a-4730-9e9d-d7d29ba52385,YES
40378d2c-ff91-444b-a0a9-c903dc59b4c0,Reflective Practices,b1670146-674a-4730-9e9d-d7d29ba52385,YES
d1961e0c-2010-41e3-8c1a-ea39a4d1658e,regulation,b1670146-674a-4730-9e9d-d7d29ba52385,YES
ec1256b9-e43e-45ac-aca5-ec0a2d6b3d47,Reliability,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a6aebe9c-2291-43f6-ae1e-f4c2f9faff69,Remove Waste,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
a55b9705-2f4d-43ad-a7c8-12b6fd166d49,reporting,b1670146-674a-4730-9e9d-d7d29ba52385,YES
249f7cd6-33eb-4c56-a114-80bd6322b3da,Reporting,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
237f1d1f-27ae-4929-a095-714a320b0040,Resistance,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1abd9dca-c0dd-4443-971c-a7bd721af292,Resolution,b1670146-674a-4730-9e9d-d7d29ba52385,YES
ec4d3ae9-dcce-4e22-b7ee-87735afd51a4,resource planning,b1670146-674a-4730-9e9d-d7d29ba52385,YES
e313d30f-a728-41b6-921d-7c675021bcbf,Respect,b1670146-674a-4730-9e9d-d7d29ba52385,YES
5678eab1-ab76-4a42-8bc4-3b8e968e46b7,Respect For People,b1670146-674a-4730-9e9d-d7d29ba52385,YES
030fd126-5f6d-4e6d-bc49-d414fc1d29d9,Respect for People,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
49cda5a2-e51d-4318-9d5d-763fce2b0289,Respectful Communication,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
083b2bb1-9c81-4804-98d6-1aab308fcf3d,Responsibility,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1ab9f07d-1717-4f73-a6aa-d77e26e54436,Responsibility,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
056d2aae-6cb6-4376-9d87-a054e829ebcd,restricted,b1670146-674a-4730-9e9d-d7d29ba52385,YES
6472a910-182c-4a73-b462-2c563e178525,Return to Service,b1670146-674a-4730-9e9d-d7d29ba52385,YES
968aa9b0-a471-4503-b4b4-9edeb1fec5c7,review,b1670146-674a-4730-9e9d-d7d29ba52385,YES
98f62462-ed14-4cd5-8d26-561c63d05dbb,Revisions,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
9751fe62-58cc-45e0-83a7-6c344c6ab663,reward,b1670146-674a-4730-9e9d-d7d29ba52385,YES
7f353836-604b-4171-b052-4fe025d82df8,RFIs,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
1e5e0854-46a3-451b-81c2-b7403288e8dc,risk,b1670146-674a-4730-9e9d-d7d29ba52385,YES
4f31c147-5f1e-4fa0-979a-2d45bd011440,risk assessment,b1670146-674a-4730-9e9d-d7d29ba52385,YES
bee2670e-b0b1-4eaf-85a4-d61caa69b0a2,risk documentation,b1670146-674a-4730-9e9d-d7d29ba52385,YES
b43af5f6-779e-4963-89e6-d5643f406242,risk evaluation,b1670146-674a-4730-9e9d-d7d29ba52385,YES
a31ce360-b210-4f46-b56c-47fab65e210d,risk rating,b1670146-674a-4730-9e9d-d7d29ba52385,YES
ebfa61c3-aba9-4726-96f3-d5cabd3f24b6,roles,b1670146-674a-4730-9e9d-d7d29ba52385,YES
46f72933-bde4-4756-b002-5799d70dd1c1,safe work practices,b1670146-674a-4730-9e9d-d7d29ba52385,YES
52d958df-7531-48f5-9749-a31822e017b2,Safety,b1670146-674a-4730-9e9d-d7d29ba52385,YES
05f44446-15ef-42d5-9b55-d1c266d2ed67,Safety,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
4f294c58-4b58-40e4-a6f3-96ef469c01b6,safety apps,b1670146-674a-4730-9e9d-d7d29ba52385,YES
3a872eee-e30e-4a11-a168-e44d6b7f32f9,Safety Certified,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
8876c68a-3433-4ad9-860d-f47c1a0fad93,Safety Coordinator,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
24ee6caa-11a4-4b55-9b27-1f717606bf7d,safety culture,b1670146-674a-4730-9e9d-d7d29ba52385,YES
39e54c59-0f9a-4b22-b8a7-b1cc1a38355a,safety data sheet,b1670146-674a-4730-9e9d-d7d29ba52385,YES
451b6620-2725-4224-9aa1-baa946c9af0f,safety plan,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f4f4ee77-70bb-43bb-a3e6-2f4ce7144304,safety process,b1670146-674a-4730-9e9d-d7d29ba52385,YES
c03e1f79-bbc7-4938-a5f5-8c246c911169,safety protocols,b1670146-674a-4730-9e9d-d7d29ba52385,YES
f884251e-38e2-49bb-916f-9ae14c3c4181,save,b1670146-674a-4730-9e9d-d7d29ba52385,YES
2e094544-4322-495d-82a0-838a20a38c3f,Scaffold,b1670146-674a-4730-9e9d-d7d29ba52385,YES
1cfcdd38-9a37-4b9b-b495-4c293b20124d,scaffolding,b1670146-674a-4730-9e9d-d7d29ba52385,YES
93fa1b14-8db3-4551-a169-60ec033558fb,Scheduling,6dec10c7-41f0-4bdc-8305-75171ac3de04,NO
b8349130-edf6-439d-ad6b-8578cca3f121,Scheduling,b1670146-674a-4730-9e9d-d7d29ba52385,YES
9c192e24-d467-4793-86e5-853b9f362624,screw jack,b1670146-674a-4730-9e9d-d7d29ba52385,YES
bcb75c1b-ea02-4a92-ad7a-dec3b50e9d93,SDS,b1670146-674a-4730-9e9d-d7d29ba52385,YES
781a8565-2674-4cb4-bdce-2fb7b91dedf1,Self-awareness,b1670146-674a-4730-9e9d-d7d29ba52385,YES
